image_path,text_label,caption,binary_target,font
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_3990.png,vile fuck,An image containing toxic text,1,caligraphy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_3991.png,vile fuck,An image containing toxic text,1,catwalk
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_3992.png,vile fuck,An image containing toxic text,1,charact1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_3993.png,vile fuck,An image containing toxic text,1,charact2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_3994.png,vile fuck,An image containing toxic text,1,charact3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_3995.png,vile fuck,An image containing toxic text,1,charact4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_3996.png,vile fuck,An image containing toxic text,1,charact5
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_3997.png,vile fuck,An image containing toxic text,1,charact6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_3998.png,vile fuck,An image containing toxic text,1,characte
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_3999.png,vile fuck,An image containing toxic text,1,chartri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4000.png,vile fuck,An image containing toxic text,1,chiseled
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4001.png,vile fuck,An image containing toxic text,1,chunky
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4002.png,vile fuck,An image containing toxic text,1,clb6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4003.png,vile fuck,An image containing toxic text,1,clb8x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4004.png,vile fuck,An image containing toxic text,1,clb8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4005.png,vile fuck,An image containing toxic text,1,cli8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4006.png,vile fuck,An image containing toxic text,1,clr4x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4007.png,vile fuck,An image containing toxic text,1,clr5x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4008.png,vile fuck,An image containing toxic text,1,clr5x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4009.png,vile fuck,An image containing toxic text,1,clr5x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4010.png,vile fuck,An image containing toxic text,1,clr6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4011.png,vile fuck,An image containing toxic text,1,clr6x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4012.png,vile fuck,An image containing toxic text,1,clr6x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4013.png,vile fuck,An image containing toxic text,1,clr7x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4014.png,vile fuck,An image containing toxic text,1,clr8x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4015.png,vile fuck,An image containing toxic text,1,clr8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4016.png,vile fuck,An image containing toxic text,1,coinstak
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4017.png,vile fuck,An image containing toxic text,1,colossal
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4018.png,vile fuck,An image containing toxic text,1,computer
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4019.png,vile fuck,An image containing toxic text,1,contessa
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4020.png,vile fuck,An image containing toxic text,1,contrast
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4021.png,vile fuck,An image containing toxic text,1,crawford
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4022.png,vile fuck,An image containing toxic text,1,cricket
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4023.png,vile fuck,An image containing toxic text,1,cyberlarge
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4024.png,vile fuck,An image containing toxic text,1,cybermedium
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4025.png,vile fuck,An image containing toxic text,1,cygnet
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4026.png,vile fuck,An image containing toxic text,1,diamond
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4027.png,vile fuck,An image containing toxic text,1,doom
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4028.png,vile fuck,An image containing toxic text,1,dotmatrix
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4029.png,vile fuck,An image containing toxic text,1,double
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4030.png,vile fuck,An image containing toxic text,1,drpepper
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4031.png,vile fuck,An image containing toxic text,1,eftifont
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4032.png,vile fuck,An image containing toxic text,1,eftitalic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4033.png,vile fuck,An image containing toxic text,1,epic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4034.png,vile fuck,An image containing toxic text,1,filter
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4035.png,vile fuck,An image containing toxic text,1,fire_font-s
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4036.png,vile fuck,An image containing toxic text,1,fuzzy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4037.png,vile fuck,An image containing toxic text,1,georgi16
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4038.png,vile fuck,An image containing toxic text,1,georgia11
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4039.png,vile fuck,An image containing toxic text,1,ghost
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4040.png,vile fuck,An image containing toxic text,1,ghoulish
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4041.png,vile fuck,An image containing toxic text,1,graceful
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4042.png,vile fuck,An image containing toxic text,1,graffiti
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4043.png,vile fuck,An image containing toxic text,1,hollywood
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4044.png,vile fuck,An image containing toxic text,1,home_pak
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4045.png,vile fuck,An image containing toxic text,1,impossible
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4046.png,vile fuck,An image containing toxic text,1,invita
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4047.png,vile fuck,An image containing toxic text,1,isometric1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4048.png,vile fuck,An image containing toxic text,1,isometric2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4049.png,vile fuck,An image containing toxic text,1,isometric3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4050.png,vile fuck,An image containing toxic text,1,isometric4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4051.png,vile fuck,An image containing toxic text,1,italic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4052.png,vile fuck,An image containing toxic text,1,jacky
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4053.png,vile fuck,An image containing toxic text,1,jazmine
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4054.png,vile fuck,An image containing toxic text,1,larry3d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4055.png,vile fuck,An image containing toxic text,1,lcd
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4056.png,vile fuck,An image containing toxic text,1,lean
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4057.png,vile fuck,An image containing toxic text,1,marquee
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4058.png,vile fuck,An image containing toxic text,1,merlin1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4059.png,vile fuck,An image containing toxic text,1,mini
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4060.png,vile fuck,An image containing toxic text,1,modular
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4061.png,vile fuck,An image containing toxic text,1,nancyj
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4062.png,vile fuck,An image containing toxic text,1,nancyj-fancy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4063.png,vile fuck,An image containing toxic text,1,nancyj-underlined
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4064.png,vile fuck,An image containing toxic text,1,nipples
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4065.png,vile fuck,An image containing toxic text,1,nscript
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4066.png,vile fuck,An image containing toxic text,1,nvscript
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4067.png,vile fuck,An image containing toxic text,1,o8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4068.png,vile fuck,An image containing toxic text,1,ogre
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4069.png,vile fuck,An image containing toxic text,1,os2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4070.png,vile fuck,An image containing toxic text,1,pawp
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4071.png,vile fuck,An image containing toxic text,1,peaks
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4072.png,vile fuck,An image containing toxic text,1,pebbles
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4073.png,vile fuck,An image containing toxic text,1,pepper
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4074.png,vile fuck,An image containing toxic text,1,puffy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4075.png,vile fuck,An image containing toxic text,1,rammstein
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4076.png,vile fuck,An image containing toxic text,1,rectangles
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4077.png,vile fuck,An image containing toxic text,1,red_phoenix
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4078.png,vile fuck,An image containing toxic text,1,rev
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4079.png,vile fuck,An image containing toxic text,1,roman
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4080.png,vile fuck,An image containing toxic text,1,rozzo
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4081.png,vile fuck,An image containing toxic text,1,script
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4082.png,vile fuck,An image containing toxic text,1,shadow
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4083.png,vile fuck,An image containing toxic text,1,shimrod
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4084.png,vile fuck,An image containing toxic text,1,slant
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4085.png,vile fuck,An image containing toxic text,1,slide
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4086.png,vile fuck,An image containing toxic text,1,slscript
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4087.png,vile fuck,An image containing toxic text,1,small
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4088.png,vile fuck,An image containing toxic text,1,smisome1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4089.png,vile fuck,An image containing toxic text,1,smshadow
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4090.png,vile fuck,An image containing toxic text,1,smslant
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4091.png,vile fuck,An image containing toxic text,1,soft
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4092.png,vile fuck,An image containing toxic text,1,speed
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4093.png,vile fuck,An image containing toxic text,1,spliff
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4094.png,vile fuck,An image containing toxic text,1,stampate
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4095.png,vile fuck,An image containing toxic text,1,stampatello
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4096.png,vile fuck,An image containing toxic text,1,standard
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4097.png,vile fuck,An image containing toxic text,1,starwars
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4098.png,vile fuck,An image containing toxic text,1,stellar
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4099.png,vile fuck,An image containing toxic text,1,stforek
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4100.png,vile fuck,An image containing toxic text,1,straight
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4101.png,vile fuck,An image containing toxic text,1,sub-zero
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4102.png,vile fuck,An image containing toxic text,1,swan
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4103.png,vile fuck,An image containing toxic text,1,sweet
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4104.png,vile fuck,An image containing toxic text,1,thick
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4105.png,vile fuck,An image containing toxic text,1,thin
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4106.png,vile fuck,An image containing toxic text,1,tiles
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4107.png,vile fuck,An image containing toxic text,1,tinker-toy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4108.png,vile fuck,An image containing toxic text,1,tombstone
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4109.png,vile fuck,An image containing toxic text,1,twin_cob
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4110.png,vile fuck,An image containing toxic text,1,type_set
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4111.png,vile fuck,An image containing toxic text,1,univers
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4112.png,vile fuck,An image containing toxic text,1,utopia
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4113.png,vile fuck,An image containing toxic text,1,utopiab
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4114.png,vile fuck,An image containing toxic text,1,utopiabi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4115.png,vile fuck,An image containing toxic text,1,utopiai
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4116.png,vile fuck,An image containing toxic text,1,varsity
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4117.png,vile fuck,An image containing toxic text,1,wavy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4118.png,vile fuck,An image containing toxic text,1,whimsy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4119.png,vile fuck,An image containing toxic text,1,xbrite
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4120.png,vile fuck,An image containing toxic text,1,xbriteb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4121.png,vile fuck,An image containing toxic text,1,xbritebi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4122.png,vile fuck,An image containing toxic text,1,xbritei
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4123.png,vile fuck,An image containing toxic text,1,xchartr
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4124.png,vile fuck,An image containing toxic text,1,xchartri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4125.png,vile fuck,An image containing toxic text,1,xcour
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4126.png,vile fuck,An image containing toxic text,1,xcourb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4127.png,vile fuck,An image containing toxic text,1,xcourbi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4128.png,vile fuck,An image containing toxic text,1,xcouri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4129.png,vile fuck,An image containing toxic text,1,xhelv
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4130.png,vile fuck,An image containing toxic text,1,xhelvb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4131.png,vile fuck,An image containing toxic text,1,xhelvbi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4132.png,vile fuck,An image containing toxic text,1,xhelvi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4133.png,vile fuck,An image containing toxic text,1,xsans
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4134.png,vile fuck,An image containing toxic text,1,xsansb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4135.png,vile fuck,An image containing toxic text,1,xsansbi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4136.png,vile fuck,An image containing toxic text,1,xsansi
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4137.png,vile fuck,An image containing toxic text,1,xtimes
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4138.png,vile fuck,An image containing toxic text,1,xtty
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4139.png,vile fuck,An image containing toxic text,1,xttyb
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4140.png,whore,An image containing toxic text,1,3-d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4141.png,whore,An image containing toxic text,1,3d_diagonal
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4142.png,whore,An image containing toxic text,1,3x5
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4143.png,whore,An image containing toxic text,1,4max
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4144.png,whore,An image containing toxic text,1,5lineoblique
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4145.png,whore,An image containing toxic text,1,5x7
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4146.png,whore,An image containing toxic text,1,6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4147.png,whore,An image containing toxic text,1,6x9
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4148.png,whore,An image containing toxic text,1,acrobatic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4149.png,whore,An image containing toxic text,1,alligator
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4150.png,whore,An image containing toxic text,1,alligator2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4151.png,whore,An image containing toxic text,1,alpha
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4152.png,whore,An image containing toxic text,1,arrows
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4153.png,whore,An image containing toxic text,1,avatar
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4154.png,whore,An image containing toxic text,1,banner
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4155.png,whore,An image containing toxic text,1,banner3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4156.png,whore,An image containing toxic text,1,banner3-d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4157.png,whore,An image containing toxic text,1,banner4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4158.png,whore,An image containing toxic text,1,barbwire
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4159.png,whore,An image containing toxic text,1,basic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4160.png,whore,An image containing toxic text,1,bell
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4161.png,whore,An image containing toxic text,1,big
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4162.png,whore,An image containing toxic text,1,bigchief
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4163.png,whore,An image containing toxic text,1,bigfig
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4164.png,whore,An image containing toxic text,1,block
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4165.png,whore,An image containing toxic text,1,bolger
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4166.png,whore,An image containing toxic text,1,braced
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4167.png,whore,An image containing toxic text,1,bright
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4168.png,whore,An image containing toxic text,1,broadway
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4169.png,whore,An image containing toxic text,1,bulbhead
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4170.png,whore,An image containing toxic text,1,caligraphy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4171.png,whore,An image containing toxic text,1,catwalk
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4172.png,whore,An image containing toxic text,1,charact1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4173.png,whore,An image containing toxic text,1,charact2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4174.png,whore,An image containing toxic text,1,charact3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4175.png,whore,An image containing toxic text,1,charact4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4176.png,whore,An image containing toxic text,1,charact5
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4177.png,whore,An image containing toxic text,1,charact6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4178.png,whore,An image containing toxic text,1,characte
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4179.png,whore,An image containing toxic text,1,chartri
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4180.png,whore,An image containing toxic text,1,chiseled
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4181.png,whore,An image containing toxic text,1,chunky
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4182.png,whore,An image containing toxic text,1,clb6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4183.png,whore,An image containing toxic text,1,clb8x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4184.png,whore,An image containing toxic text,1,clb8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4185.png,whore,An image containing toxic text,1,cli8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4186.png,whore,An image containing toxic text,1,clr4x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4187.png,whore,An image containing toxic text,1,clr5x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4188.png,whore,An image containing toxic text,1,clr5x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4189.png,whore,An image containing toxic text,1,clr5x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4190.png,whore,An image containing toxic text,1,clr6x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4191.png,whore,An image containing toxic text,1,clr6x6
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4192.png,whore,An image containing toxic text,1,clr6x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4193.png,whore,An image containing toxic text,1,clr7x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4194.png,whore,An image containing toxic text,1,clr8x10
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4195.png,whore,An image containing toxic text,1,clr8x8
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4196.png,whore,An image containing toxic text,1,coinstak
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4197.png,whore,An image containing toxic text,1,colossal
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4198.png,whore,An image containing toxic text,1,computer
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4199.png,whore,An image containing toxic text,1,contessa
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4200.png,whore,An image containing toxic text,1,contrast
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4201.png,whore,An image containing toxic text,1,crawford
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4202.png,whore,An image containing toxic text,1,cricket
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4203.png,whore,An image containing toxic text,1,cyberlarge
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4204.png,whore,An image containing toxic text,1,cybermedium
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4205.png,whore,An image containing toxic text,1,cygnet
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4206.png,whore,An image containing toxic text,1,diamond
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4207.png,whore,An image containing toxic text,1,doom
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4208.png,whore,An image containing toxic text,1,dotmatrix
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4209.png,whore,An image containing toxic text,1,double
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4210.png,whore,An image containing toxic text,1,drpepper
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4211.png,whore,An image containing toxic text,1,eftifont
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4212.png,whore,An image containing toxic text,1,eftitalic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4213.png,whore,An image containing toxic text,1,epic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4214.png,whore,An image containing toxic text,1,filter
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4215.png,whore,An image containing toxic text,1,fire_font-s
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4216.png,whore,An image containing toxic text,1,fuzzy
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4217.png,whore,An image containing toxic text,1,georgi16
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4218.png,whore,An image containing toxic text,1,georgia11
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4219.png,whore,An image containing toxic text,1,ghost
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4220.png,whore,An image containing toxic text,1,ghoulish
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4221.png,whore,An image containing toxic text,1,graceful
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4222.png,whore,An image containing toxic text,1,graffiti
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4223.png,whore,An image containing toxic text,1,hollywood
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4224.png,whore,An image containing toxic text,1,home_pak
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4225.png,whore,An image containing toxic text,1,impossible
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4226.png,whore,An image containing toxic text,1,invita
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4227.png,whore,An image containing toxic text,1,isometric1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4228.png,whore,An image containing toxic text,1,isometric2
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4229.png,whore,An image containing toxic text,1,isometric3
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4230.png,whore,An image containing toxic text,1,isometric4
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4231.png,whore,An image containing toxic text,1,italic
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4232.png,whore,An image containing toxic text,1,jacky
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4233.png,whore,An image containing toxic text,1,jazmine
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4234.png,whore,An image containing toxic text,1,larry3d
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4235.png,whore,An image containing toxic text,1,lcd
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4236.png,whore,An image containing toxic text,1,lean
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4237.png,whore,An image containing toxic text,1,marquee
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4238.png,whore,An image containing toxic text,1,merlin1
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4239.png,whore,An image containing toxic text,1,mini
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4240.png,whore,An image containing toxic text,1,modular
d:\repos\2025-02\pfc25-02\data\dataset\imgs\img_4241.png,whore,An image containing toxic text,1,nancyj
